Country/Region;Population;Area;Maximum;Per 100,000 inh.;% Confirmed;Blank 2;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
US Delaware;973764;5047;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US District of Columbia;705749;158;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Florida;21477737;138887;11850;55.1734104948;0.1715675629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158;185;217;259;316;406;456;526;594;652;823;949;1123;1287;1462;1572;1682;1999;2062;2268;2487;2661;2772;2833;3060;3344;3460;3665;3842;3930;4010;4235;4469;4693;4888;5045;5155;5211;5266;5624;5795;5795;5945;6244;6329;6546;6776;6990;7157;7325;7404;7458;7654;7835;7993;7993;8393;8478;8553;8744;8934;9200;9372;9567;9638;9681;9740;9899;10056;10243;10375;10453;10494;10678;10796;10923;11066;11163;11215;11282;11460;11621;11850
US Georgia;10617423;148959;9073;85.4538808523;0.1650446583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;394;473;566;617;666;707;833;952;1056;1158;1239;1283;1332;1774;1993;2159;2351;2479;2505;2589;2769;2922;3108;3324;3420;3464;3550;3779;3959;4069;4221;4326;4359;4681;4814;5056;5156;5269;5387;5393;5526;5634;5765;5835;5935;5987;5997;6015;6130;6259;6345;6438;6735;6790;6916;7027;7107;7235;7313;7411;7439;7475;7547;7666;7767;7852;7921;7946;8127;8334;8419;8557;8646;8662;8685;8746;8872;8974;9073
US Guam;162742;543;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Hawaii;1415872;16635;85;6.003367536;0.1240875912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;5;7;8;12;12;12;13;15;15;18;19;21;26;42;42;42;43;44;44;44;45;45;45;48;51;52;55;56;63;63;67;68;68;68;69;69;70;72;72;73;73;73;74;74;81;81;81;81;81;81;81;81;82;82;82;82;82;83;84;84;84;84;83;83;83;83;83;83;83;83;83;83;83;83;84;84;84;85
US Idaho;1787065;214045;262;14.6609104873;0.0803680982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;36;39;45;46;49;56;62;66;77;83;93;113;127;128;131;132;135;141;143;148;151;151;151;157;158;162;166;168;169;169;172;173;175;178;178;200;200;201;203;205;206;206;207;207;210;214;212;212;213;213;213;213;215;221;223;225;225;225;225;231;234;238;240;242;242;247;251;253;255;257;260;260;260;262;262
US Illinois;12671821;143793;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Indiana;6732219;92789;6314;93.7877986441;0.1629503458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389;5285;5285;5285;5285;5285;5285;5285;5285;5285;5285;5860;5902;5952;5999;6053;6091;6136;6179;6225;6261;6314
US Iowa;3155070;144669;193;6.117138447;0.0084139855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;36;46;50;61;68;74;94;99;120;138;153;165;179;193;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Kansas;2913314;211754;954;32.7462127323;0.0882352941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;27;55;66;79;114;138;151;172;183;198;223;223;263;274;293;298;309;327;342;359;375;383;390;405;419;432;442;457;474;485;496;504;515;523;534;541;547;553;566;571;587;608;635;657;660;660;704;704;724;724;724;740;740;760;760;787;787;787;800;800;822;822;842;842;842;842;862;890;890;917;917;917;936;936;954;954
US Kentucky;4467673;102269;2406;53.8535385199;0.2014231896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;459;459;459;667;673;687;807;971;1008;1059;1059;1059;1076;1105;1115;1143;1266;1274;1281;1331;1359;1375;1411;1411;1519;1529;1603;1616;1684;1696;1757;1757;1767;1825;1835;1887;1896;1896;1896;1980;2010;2016;2041;2076;2131;2131;2131;2136;2142;2180;2266;2272;2274;2307;2317;2332;2345;2361;2361;2368;2386;2396;2406
US Louisiana;4648794;111898;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Maine;1344212;79883;308;22.9130524054;0.1154855643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;57;63;68;75;83;86;92;99;101;105;111;114;120;124;124;126;130;133;136;136;138;139;144;150;152;156;159;161;163;166;170;177;181;183;186;187;191;192;194;198;199;200;202;204;207;211;214;216;223;225;231;235;240;243;252;257;258;260;264;270;272;283;284;287;285;291;293;296;298;301;302;303;308
US Maryland;6045680;25142;9789;161.9172698522;0.1626160772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132;173;226;277;353;429;522;582;664;821;936;1059;1106;1210;1348;1413;1709;1860;1975;2122;2231;2451;2612;2757;2886;3014;3158;3325;3477;3618;3760;3962;4101;4268;4402;4559;4718;4910;5051;5199;5337;5497;5663;5811;5932;5955;6183;6287;6404;6553;6679;6755;6993;7086;7199;7393;7485;7634;7825;7939;8092;8179;8281;8392;8479;8619;8738;8886;8957;9111;9217;9346;9451;9546;9629;9676;9755;9789
US Massachusetts;6892503;20202;10654;154.5737448355;0.1017894847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;71;79;94;103;219;219;350;399;453;562;682;813;966;1370;1632;1667;1831;2119;2302;2435;2507;2514;3485;3616;3637;3726;3756;3728;3789;3872;4009;4256;4493;4752;4965;5104;5237;5515;5758;5942;6169;6378;6507;6622;6831;7080;7237;7434;7551;7617;7732;7842;8032;8207;8314;8456;8539;8539;8766;8897;9040;9162;9260;9308;9339;9388;9492;9618;9725;9789;9823;9823;10063;10151;10238;10303;10369;10393;10425;10507;10582;10654
US Michigan;9986857;146435;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Minnesota;5639632;206232;3522;62.45088332;0.1201391731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;17;21;35;41;51;57;75;92;112;122;138;156;180;202;223;242;271;293;317;340;361;361;405;445;475;518;561;574;602;629;660;712;756;797;829;861;912;950;1044;1096;1159;1199;1271;1350;1405;1459;1549;1612;1657;1716;1799;1851;1915;1985;2039;2090;2128;2221;2308;2380;2432;2534;2588;2676;2709;2796;2880;2936;3011;3047;3086;3134;3203;3253;3289;3336;3367;3401;3441;3482;3522
US Mississippi;2976149;121531;2614;87.8316240215;0.1414272575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;33;86;117;150;185;219;235;195;211;332;360;420;436;475;475;377;410;441;482;528;548;549;596;645;682;736;782;808;819;858;910;946;970;996;1001;1060;1088;1126;1175;1226;1265;1298;1316;1352;1392;1442;1478;1512;1531;1546;1582;1616;1667;1712;1748;1773;1805;1840;1901;1932;1966;1996;2023;2046;2070;2106;2147;2208;2240;2272;2296;2296;2340;2340;2475;2475;2522;2535;2535;2614;2614
US Missouri;6137428;178040;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Montana;1068778;376962;74;6.9237952129;0.1314387211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;7;8;10;14;17;20;24;24;24;24;28;31;36;41;46;47;47;50;51;52;54;55;55;57;59;59;59;59;61;61;61;61;61;61;61;61;61;62;62;62;62;62;62;62;62;63;63;63;63;63;63;64;65;65;65;65;65;65;65;65;66;66;67;67;67;67;67;68;68;68;68;69;69;72;74;74
US Nebraska;1934408;198974;1000;51.6954024177;0.0624024961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;851;902;905;919;928;935;967;989;1000
US Nevada;3080156;284332;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US New Hampshire;1359711;23187;500;36.7725200429;0.0965623793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;13;19;25;30;33;45;45;56;58;73;80;86;92;103;118;118;124;134;146;152;152;178;178;190;190;192;198;206;206;213;218;224;238;242;246;249;259;262;270;277;286;286;295;307;308;309;313;318;318;319;326;335;335;347;359;368;383;385;393;419;419;419;420;421;426;438;440;449;451;456;462;468;472;487;487;489;492;496;500
US New Jersey;8882190;19047;18492;208.1918986196;0.1115212042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16373;16597;16778;16960;17121;17197;17222;17390;17390;17604;17880;18023;18050;18050;18069;18223;18492
US New Mexico;2096829;314161;1583;75.4949497551;0.1711351351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181;181;215;230;242;258;274;291;306;331;367;412;412;412;481;509;536;536;587;587;587;667;687;687;760;789;789;789;886;886;886;886;886;886;886;886;1139;1139;1139;1139;1139;1243;1264;1282;1282;1317;1317;1317;1317;1317;1416;1416;1416;1489;1489;1533;1558;1583;1583
US New York;19453561;122057;89995;462.6145310877;0.2362743245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1531;2354;3125;4041;5126;6921;8732;10454;12695;14578;17085;19929;22786;26210;29471;32293;34377;36932;39982;42852;45768;48297;50919;52936;54653;56968;59052;61120;63103;64550;65969;67271;68773;70182;71373;72444;73540;74602;75362;76450;77400;78224;78942;79768;80376;80918;81570;82197;82730;83285;83761;84194;84489;85008;85454;85782;86207;86575;86901;87169;87459;87638;87843;88083;88324;88554;88686;88866;89042;89194;89400;89590;89703;89861;89995;89995;89995;89995;89995;89995;89995;89995;89995
US North Carolina;10488084;125920;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US North Dakota;762062;178711;193;25.3260233419;0.0647651007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;4;5;8;10;13;16;17;19;21;23;28;29;30;31;32;33;34;34;36;36;39;40;42;44;45;47;47;51;53;54;62;65;67;70;71;77;79;82;85;86;90;90;94;95;97;102;104;110;110;115;122;127;129;130;130;130;133;135;142;144;147;150;152;154;156;161;161;164;165;167;169;170;172;175;180;182;183;184;189;193;193
US Ohio;11689100;105829;6753;57.7717702817;0.1688081192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;83;104;145;182;223;276;344;403;475;585;679;802;895;1006;1104;1214;1354;1495;1612;1755;1859;1948;2033;2156;2237;2331;2424;2519;2565;2653;2779;2882;2960;3053;3115;3178;3232;3340;3421;3533;3634;3712;3769;3809;3956;4052;4140;4218;4300;4351;4413;4539;4618;4718;4791;4870;4921;4998;5117;5198;5295;5379;5437;5476;5511;5579;5700;5811;5947;6011;6049;6112;6176;6251;6312;6385;6460;6497;6550;6620;6693;6753
US Oklahoma;3956971;177660;1092;27.596866391;0.1431943352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;11;15;25;59;86;105;126;140;153;177;219;257;289;316;330;340;376;390;415;428;446;446;457;488;510;528;528;541;541;541;561;588;622;637;637;653;656;656;693;703;715;743;743;753;773;773;805;805;822;826;828;828;848;858;863;878;880;885;897;905;917;926;926;938;938;941;941;975;982;982;985;986;994;1003;1014;1014;1026;1026;1039;1061;1075;1092
US Oregon;4217737;248608;864;20.4849188084;0.1649799504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;56;61;61;90;102;117;129;140;154;154;188;204;239;258;258;324;324;326;326;338;359;369;381;401;414;427;449;456;465;471;488;512;520;536;546;554;554;569;578;591;595;598;608;622;641;645;659;662;670;673;673;678;685;691;699;703;708;714;723;732;737;740;742;747;752;759;768;771;778;786;790;795;800;812;819;819;819;843;851;857;864
US Pennsylvania;12801989;115883;1145;8.9439226983;0.0146921073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;241;316;353;386;514;620;730;852;1004;1072;1145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Puerto Rico;3193694;8868;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
US Rhode Island;1059361;2678;1842;173.8784040568;0.1161265919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;331;331;331;331;331;578;605;629;674;717;757;576;576;691;718;732;750;896;937;977;1013;1061;1092;1123;1153;1187;1218;1251;1280;1307;1328;1351;1372;1403;1418;1438;1464;1486;1506;1537;1557;1580;1580;1613;1624;1639;1660;1682;1701;1724;1743;1753;1765;1775;1775;1775;1807;1815;1828;1842
US South Carolina;5148714;77857;1898;36.8635740886;0.1154430996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102;102;102;102;102;102;102;102;241;241;241;241;241;241;241;241;496;496;496;496;675;675;675;675;776;776;776;776;837;837;837;944;944;944;944;1000;1000;1110;1110;1110;1110;1110;1152;1152;1152;1252;1252;1252;1338;1338;1338;1421;1421;1421;1421;1444;1444;1444;1534;1534;1534;1534;1618;1618;1618;1634;1634;1634;1634;1789;1789;1789;1814;1814;1814;1814;1898;1898;1898
US South Dakota;884659;196350;514;58.1014831704;0.0907325684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;12;17;17;19;22;23;23;26;27;29;33;43;44;45;51;55;63;68;74;87;100;111;119;124;128;135;150;157;165;173;179;187;197;211;220;230;236;247;253;261;263;271;281;290;296;304;312;316;327;333;342;351;358;364;370;378;391;406;418;427;432;435;443;456;464;467;474;478;482;487;503;514
US Tennessee;6829174;106798;2011;29.4471922959;0.0704674469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;76;103;118;133;148;175;200;263;293;311;328;352;408;449;505;536;556;567;579;633;663;691;711;719;724;730;760;775;793;808;821;828;837;894;1013;1045;1113;1125;1135;1143;1156;1221;1266;1299;1319;1325;1344;1363;1388;1435;1454;1474;1482;1489;1498;1515;1539;1560;1573;1583;1594;1609;1647;1689;1710;1732;1750;1767;1792;1829;1855;1893;1923;1932;1948;1974;1990;2011
US Texas;28995881;676587;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
